 LLYFNI2                   SWAT+ Dec 8  2020    MODULAR Rev 2020.60.5.1                                   
   jday   mon   day    yr   unit  gis_id  name                     lai       bioms       yield     residue     sol_tmp       strsw       strsa     strstmp       strsn       strsp        nplt       percn       pplnt         tmx         tmn       tmpav     solarad      wndspd        rhum     phubas0
                                                             m**2/m**2        kgha        kgha        kgha        degc         ---         ---         ---         ---         ---        kgha        kgha        kgha        degc        degc        degc      mj/m^2         m/s        frac        degc
    365    12    31  2001    129       0  rtu1290                3.950   22438.096       0.000     385.785       8.746       0.000     176.373     280.099     161.818       0.495       0.202      27.185       0.000      11.629       5.892       8.761      10.025       0.000       0.000       0.403
    365    12    31  2001    130       0  rtu1300                1.588   23537.576       0.000    1080.322       8.670       0.000     163.181     280.102      36.185       0.529       0.229      58.026       0.000      11.629       5.892       8.761      10.025       0.000       0.000       0.403
    365    12    31  2001    131       0  rtu1310                3.950   22650.355       0.000     390.935       8.721       0.000     166.417     280.099     161.729       0.674       0.203      23.886       0.000      11.629       5.892       8.761      10.025       0.000       0.000       0.403
    365    12    31  2001    132       0  rtu1320                0.565   38312.664       0.000    6053.341       8.331       0.000      87.000     280.099      44.088       0.000       0.153      10.901       0.000      11.629       5.892       8.761      10.025       0.000       0.000       0.403
    365    12    31  2001    133       0  rtu1330                3.950   23485.268       0.000     407.056       8.710       0.000     142.925     280.099     147.935       1.344       0.271      18.440       0.000      11.629       5.892       8.761      10.025       0.000       0.000       0.403
    365    12    31  2001    134       0  rtu1340                0.341   20507.471       0.000    3894.477       6.906       0.000       7.042     215.949      25.391       0.000       0.081       9.668       0.000      10.282       4.545       7.413       9.029       0.000       0.000       0.374
    365    12    31  2001    135       0  rtu1350                0.734   26986.492       0.000    3540.425       6.988       0.000     152.634     399.033      29.753       0.018       0.148      12.753       0.000      10.282       4.545       7.413       9.029       0.000       0.000       0.374
    365    12    31  2001    136       0  rtu1360                0.671   29660.646       0.000    3891.662       7.737       0.000      82.314     332.133      31.030       0.036       0.150       9.269       0.000      11.040       5.303       8.171       9.589       0.000       0.000       0.390
    365    12    31  2001    137       0  rtu1370                0.702   23133.268       0.000    1317.939       8.569       0.000     194.192     280.096       4.536       0.069       0.180      40.851       0.000      11.629       5.892       8.761      10.025       0.000       0.000       0.403
    365    12    31  2001    138       0  rtu1380                1.653   24967.830       0.000    1095.747       8.853       0.000     124.937     280.096      18.771       1.305       0.286      56.245       0.000      11.629       5.892       8.761      10.025       0.000       0.000       0.403
    365    12    31  2001    139       0  rtu1390                3.950   23841.145       0.000     407.075       8.787       0.000     156.737     280.102     127.766       1.401       0.374      33.414       0.000      11.629       5.892       8.761      10.025       0.000       0.000       0.403
    365    12    31  2001    140       0  rtu1400                0.631   37893.996       0.000    7196.483       6.952       0.000      14.470     399.033      46.918       0.000       0.151       4.220       0.000      10.282       4.545       7.413       9.029       0.000       0.000       0.374
    365    12    31  2001    141       0  rtu1410                0.702   23049.252       0.000    1312.926       8.359       0.000     106.389     280.099      20.926       0.063       0.144      16.791       0.000      11.629       5.892       8.761      10.025       0.000       0.000       0.403
    365    12    31  2001    142       0  rtu1420                0.488   29314.033       0.000    5566.881       6.926       0.000       5.644     308.684      36.295       0.000       0.116       4.101       0.000      10.282       4.545       7.413       9.029       0.000       0.000       0.374
    365    12    31  2001    143       0  rtu1430                0.494   19207.662       0.000    2580.629       7.079       0.000     112.931     264.193      22.456       0.014       0.099      15.744       0.000      10.410       4.673       7.541       9.124       0.000       0.000       0.377
    365    12    31  2001    144       0  rtu1440                0.631   37893.977       0.000    7194.619       6.952       0.000      21.653     399.033      46.918       0.000       0.151       4.719       0.000      10.282       4.545       7.413       9.029       0.000       0.000       0.374
    365    12    31  2001    145       0  rtu1450                0.631   37893.973       0.000    7194.359       6.952       0.000      10.470     399.033      46.919       0.000       0.151       3.857       0.000      10.282       4.545       7.413       9.029       0.000       0.000       0.374
    365    12    31  2001    146       0  rtu1460                0.631   37749.016       0.000    7055.809       7.009       0.000     199.647     399.033      48.216       0.000       0.149      37.865       0.000      10.282       4.545       7.413       9.029       0.000       0.000       0.374
    365    12    31  2001    147       0  rtu1470                0.702   22887.865       0.000    1308.296       8.571       0.000     203.348     280.096      18.438       0.060       0.129      57.607       0.000      11.629       5.892       8.761      10.025       0.000       0.000       0.403
    365    12    31  2001    148       0  rtu1480                0.746   25748.074       0.000    3085.403       6.994       0.000     152.500     399.029      27.684       0.020       0.148      21.219       0.000      10.282       4.545       7.413       9.029       0.000       0.000       0.374
