 LLYFNI2                   SWAT+ Dec 8  2020    MODULAR Rev 2020.60.5.1                                   
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle      sedmin     tileno3
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        ----        ----
    365    12    31  2001    223       0  rtu2230               66.451       5.289       0.373      21.543       0.000       0.038       0.000       0.057       0.000
    365    12    31  2001    224       0  rtu2240                8.662       0.542       0.046       2.398       0.000       0.008       0.000       0.009       0.000
    365    12    31  2001    225       0  rtu2250                0.012       0.097       0.007       0.196       0.000       0.006       0.000       0.000       0.000
    365    12    31  2001    226       0  rtu2260               45.930       1.952       0.168       9.694       0.000       0.028       0.000       0.031       0.000
    365    12    31  2001    227       0  rtu2270               26.611       2.851       0.193      15.951       0.000       0.016       0.000       0.012       0.000
    365    12    31  2001    228       0  rtu2280                0.001       0.005       0.000       0.001       0.000       0.000       0.000       0.000       0.000
    365    12    31  2001    229       0  rtu2290               35.868       0.787       0.069       3.113       0.000       0.012       0.000       0.011       0.000
    365    12    31  2001    230       0  rtu2300               38.640       0.815       0.066       2.116       0.000       0.008       0.000       0.015       0.000
    365    12    31  2001    231       0  rtu2310                0.030       0.333       0.020       0.223       0.000       0.001       0.000       0.001       0.000
    365    12    31  2001    232       0  rtu2320                0.238       0.671       0.049       0.262       0.000       0.001       0.000       0.006       0.000
    365    12    31  2001    233       0  rtu2330                0.169       0.479       0.035       0.162       0.000       0.001       0.000       0.004       0.000
    365    12    31  2001    234       0  rtu2340                0.001       0.005       0.000       0.001       0.000       0.000       0.000       0.000       0.000
    365    12    31  2001    235       0  rtu2350                0.020       0.156       0.010       0.079       0.000       0.001       0.000       0.001       0.000
    365    12    31  2001    236       0  rtu2360                0.032       0.358       0.021       0.186       0.000       0.002       0.000       0.001       0.000
    365    12    31  2001    237       0  rtu2370                0.006       0.072       0.005       0.039       0.000       0.001       0.000       0.000       0.000
    365    12    31  2001    238       0  rtu2380                0.099       0.287       0.021       0.083       0.000       0.000       0.000       0.002       0.000
    365    12    31  2001    239       0  rtu2390                0.013       0.159       0.011       0.119       0.000       0.004       0.000       0.000       0.000
    365    12    31  2001    240       0  rtu2400                0.023       0.226       0.015       0.151       0.000       0.005       0.000       0.001       0.000
    365    12    31  2002      1       0  rtu0010                0.135       0.346       0.066       0.253       0.000       0.084       0.000       0.003       0.000
    365    12    31  2002      2       0  rtu0020                0.150       0.378       0.072       0.209       0.000       0.069       0.000       0.003       0.000
    365    12    31  2002      3       0  rtu0030                0.112       0.271       0.052       0.097       0.000       0.034       0.000       0.002       0.000
    365    12    31  2002      4       0  rtu0040                0.177       0.406       0.076       0.090       0.000       0.032       0.000       0.003       0.000
    365    12    31  2002      5       0  rtu0050                0.169       0.395       0.074       0.128       0.000       0.045       0.000       0.003       0.000
    365    12    31  2002      6       0  rtu0060                0.268       0.646       0.120       0.211       0.000       0.068       0.000       0.005       0.000
    365    12    31  2002      7       0  rtu0070                0.169       0.413       0.077       0.243       0.000       0.080       0.000       0.003       0.000
    365    12    31  2002      8       0  rtu0080                0.161       0.374       0.070       0.096       0.000       0.035       0.000       0.003       0.000
    365    12    31  2002      9       0  rtu0090                0.142       0.338       0.063       0.175       0.000       0.057       0.000       0.003       0.000
    365    12    31  2002     10       0  rtu0100                0.089       0.221       0.041       0.247       0.000       0.079       0.000       0.002       0.000
    365    12    31  2002     11       0  rtu0110                0.251       0.608       0.113       0.261       0.000       0.082       0.000       0.005       0.000
    365    12    31  2002     12       0  rtu0120                0.085       0.207       0.038       0.142       0.000       0.045       0.000       0.002       0.000
    365    12    31  2002     13       0  rtu0130                0.037       0.109       0.020       0.327       0.000       0.099       0.000       0.001       0.000
    365    12    31  2002     14       0  rtu0140                0.011       0.042       0.008       0.328       0.000       0.098       0.000       0.000       0.000
    365    12    31  2002     15       0  rtu0150                0.142       0.363       0.067       0.312       0.000       0.095       0.000       0.003       0.000
    365    12    31  2002     16       0  rtu0160                0.115       0.290       0.054       0.224       0.000       0.069       0.000       0.002       0.000
    365    12    31  2002     17       0  rtu0170                0.027       0.075       0.014       0.268       0.000       0.081       0.000       0.001       0.000
    365    12    31  2002     18       0  rtu0180                0.125       0.315       0.059       0.264       0.000       0.081       0.000       0.003       0.000
    365    12    31  2002     19       0  rtu0190                0.073       0.262       0.039       0.231       0.000       0.057       0.000       0.002       0.000
    365    12    31  2002     20       0  rtu0200                9.842       1.295       0.121       5.008       0.000       0.076       0.000       0.031       0.000
    365    12    31  2002     21       0  rtu0210                0.022       0.231       0.021       0.680       0.000       0.093       0.000       0.001       0.000
    365    12    31  2002     22       0  rtu0220               23.740       1.728       0.146       8.466       0.000       0.058       0.000       0.048       0.000
    365    12    31  2002     23       0  rtu0230               28.510       3.062       0.207      20.084       0.000       0.044       0.000       0.036       0.000
    365    12    31  2002     24       0  rtu0240                0.468       1.466       0.122      31.307       0.000       0.069       0.000       0.020       0.000
    365    12    31  2002     25       0  rtu0250                0.005       0.044       0.004       1.374       0.000       0.149       0.000       0.000       0.000
    365    12    31  2002     26       0  rtu0260                0.007       0.087       0.008       1.377       0.000       0.150       0.000       0.000       0.000
